2018-12-17 18:36:27 [main]  INFO o.s.o.j.LocalContainerEntityManagerFactoryBean -Building JPA container EntityManagerFactory for persistence unit 'default'
2018-12-17 18:36:27 [main]  INFO o.h.jpa.internal.util.LogHelper -HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-12-17 18:36:27 [main]  INFO org.hibernate.Version -HHH000412: Hibernate Core {5.2.17.Final}
2018-12-17 18:36:27 [main]  INFO org.hibernate.cfg.Environment -HHH000206: hibernate.properties not found
2018-12-17 18:36:27 [main]  INFO o.h.annotations.common.Version -HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-12-17 18:36:27 [main]  INFO com.zaxxer.hikari.HikariDataSource -HikariPool-1 - Starting...
2018-12-17 18:36:28 [main]  INFO com.zaxxer.hikari.pool.PoolBase -HikariPool-1 - Driver does not support get/set network timeout for connections. (com.mysql.jdbc.JDBC4Connection.getNetworkTimeout()I)
2018-12-17 18:36:28 [main]  INFO com.zaxxer.hikari.HikariDataSource -HikariPool-1 - Start completed.
2018-12-17 18:36:28 [main]  INFO org.hibernate.dialect.Dialect -HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2018-12-17 18:36:29 [main]  WARN org.hibernate.id.UUIDHexGenerator -HHH000409: Using org.hibernate.id.UUIDHexGenerator which does not generate IETF RFC 4122 compliant UUID values; consider using org.hibernate.id.UUIDGenerator instead
2018-12-17 18:36:30 [main]  INFO o.h.h.i.QueryTranslatorFactoryInitiator -HHH000397: Using ASTQueryTranslatorFactory
2018-12-17 18:36:30 [main]  INFO o.s.o.j.LocalContainerEntityManagerFactoryBean -Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-12-17 18:36:32 [main]  INFO o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-17 18:36:32 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerAdapter -Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@4808bc9b: startup date [Mon Dec 17 18:36:23 CST 2018]; root of context hierarchy
2018-12-17 18:36:32 [main]  WARN o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration -spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/createBook],methods=[POST],produces=[application/json]}" onto public java.lang.String com.example.demo.controller.BookController.createBook(com.example.demo.entity.Book)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/getUserList],methods=[GET]}" onto public java.util.List<com.example.demo.entity.Book> com.example.demo.controller.BookController.getUserList()
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/getBook1/{bookId}],methods=[GET]}" onto public java.lang.Long com.example.demo.controller.BookController.getBook1(java.lang.Long)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/getBook],methods=[GET]}" onto public java.lang.Long com.example.demo.controller.BookController.getBook(java.lang.Long,java.lang.String)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/displayHeaderInfo],methods=[GET]}" onto public void com.example.demo.controller.BookController.displayHeaderInfo(java.lang.String,java.lang.String,java.lang.String,java.lang.String)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/displayHeaderInfo1],methods=[GET]}" onto public void com.example.demo.controller.BookController.displayHeaderInfo1(org.springframework.http.HttpHeaders)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/createBook2],methods=[POST],produces=[text/xml]}" onto public java.lang.String com.example.demo.controller.BookController.createBook2(java.lang.String)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/updateBook/{bookId}],methods=[PUT]}" onto public java.lang.String com.example.demo.controller.BookController.updateBook(java.lang.Long,com.example.demo.entity.Book)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/delete/{bookId}],methods=[DELETE]}" onto public java.lang.String com.example.demo.controller.BookController.deleteBook(java.lang.Long)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/createBook1],methods=[POST],produces=[application/x-www-form-urlencoded]}" onto public java.lang.String com.example.demo.controller.BookController.createBook1(java.lang.String,java.lang.String)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/books/createBook3],methods=[POST],produces=[multipart/form-data]}" onto public java.lang.String com.example.demo.controller.BookController.createBook3(org.springframework.web.multipart.MultipartFile[],java.lang.String)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/hello]}" onto public java.lang.String com.example.demo.controller.UserController.hello()
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/hello1]}" onto public java.lang.String com.example.demo.controller.UserController.hello1()
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/users/{username}],methods=[GET],consumes=[application/json]}" onto public java.lang.String com.example.demo.controller.UserController.getUser(java.lang.String,java.lang.String)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-12-17 18:36:33 [main]  INFO o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-17 18:36:33 [main]  INFO o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-17 18:36:33 [main]  WARN o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2018-12-17 18:36:34 [Thread-3]  INFO o.s.w.c.s.GenericWebApplicationContext -Closing org.springframework.web.context.support.GenericWebApplicationContext@4808bc9b: startup date [Mon Dec 17 18:36:23 CST 2018]; root of context hierarchy
2018-12-17 18:36:34 [Thread-3]  INFO o.s.o.j.LocalContainerEntityManagerFactoryBean -Closing JPA EntityManagerFactory for persistence unit 'default'
2018-12-17 18:36:34 [Thread-3]  INFO com.zaxxer.hikari.HikariDataSource -HikariPool-1 - Shutdown initiated...
2018-12-17 18:36:34 [Thread-3]  INFO com.zaxxer.hikari.HikariDataSource -HikariPool-1 - Shutdown completed.
